regime,candidate_model,threshold,true_positives,false_positives,true_negatives,false_negatives,precision,recall,f1,specificity,predicted_positives,predicted_positive_rate,false_discovery_rate,total_rows
MODERN,prevalence,0.6,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.61,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.62,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.63,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.64,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.65,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.66,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.67,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.68,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.69,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.7,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.71,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.72,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.73,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.74,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.75,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.76,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.77,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.78,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.79,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.8,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.81,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.82,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.83,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.84,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.85,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.86,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.87,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.88,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.89,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.9,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.91,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.92,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.93,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.94,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.95,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.96,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.97,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.98,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,0.99,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,prevalence,1,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,logistic_unweighted,0.01,1552,6281,171,18,0.198136090897485,0.988535031847134,0.330107412527917,0.0265034097954123,7833,0.976439790575916,0.801863909102515,8022
MODERN,logistic_unweighted,0.02,1490,6113,339,80,0.195975272918585,0.949044585987261,0.324866455903194,0.0525418474891507,7603,0.947768636250312,0.804024727081415,8022
MODERN,logistic_unweighted,0.03,1450,6008,444,120,0.194422097076964,0.923566878980892,0.321222862206469,0.0688158710477371,7458,0.929693343305909,0.805577902923036,8022
MODERN,logistic_unweighted,0.04,1429,5921,531,141,0.194421768707483,0.910191082802548,0.320403587443946,0.0823000619962802,7350,0.916230366492147,0.805578231292517,8022
MODERN,logistic_unweighted,0.05,1413,5834,618,157,0.194977231958052,0.9,0.320517182715209,0.0957842529448233,7247,0.903390675641984,0.805022768041948,8022
MODERN,logistic_unweighted,0.06,1397,5722,730,173,0.196235426323922,0.889808917197452,0.321555990332604,0.113143211407316,7119,0.887434554973822,0.803764573676078,8022
MODERN,logistic_unweighted,0.07,1357,5602,850,213,0.194999281505963,0.864331210191083,0.318208465236253,0.131742095474272,6959,0.867489404138619,0.805000718494037,8022
MODERN,logistic_unweighted,0.08,1314,5458,994,256,0.194034258712345,0.836942675159236,0.315032366339007,0.154060756354619,6772,0.844178509099975,0.805965741287655,8022
MODERN,logistic_unweighted,0.09,1282,5319,1133,288,0.194212998030601,0.81656050955414,0.313792681434341,0.175604463732176,6601,0.822862129144852,0.805787001969399,8022
MODERN,logistic_unweighted,0.1,1238,5133,1319,332,0.194318003453147,0.788535031847134,0.311799521470847,0.204432734035958,6371,0.794190974819247,0.805681996546853,8022
MODERN,logistic_unweighted,0.11,1194,4981,1471,376,0.19336032388664,0.760509554140127,0.308327953518399,0.227991320520769,6175,0.769758165046123,0.80663967611336,8022
MODERN,logistic_unweighted,0.12,1149,4816,1636,421,0.192623637887678,0.731847133757962,0.304976775049768,0.253564786112833,5965,0.743580154574919,0.807376362112322,8022
MODERN,logistic_unweighted,0.13,1120,4648,1804,450,0.194174757281553,0.713375796178344,0.305260288907059,0.279603223806572,5768,0.719022687609075,0.805825242718447,8022
MODERN,logistic_unweighted,0.14,1080,4456,1996,490,0.195086705202312,0.687898089171974,0.30396847734309,0.309361438313701,5536,0.69010221889803,0.804913294797688,8022
MODERN,logistic_unweighted,0.15,1030,4234,2218,540,0.195668693009119,0.656050955414013,0.301434006438396,0.34376937383757,5264,0.656195462478185,0.804331306990882,8022
MODERN,logistic_unweighted,0.16,982,3986,2466,588,0.197665056360709,0.625477707006369,0.300397675130009,0.382207067575945,4968,0.619296933433059,0.802334943639291,8022
MODERN,logistic_unweighted,0.17,939,3758,2694,631,0.199914839259102,0.598089171974522,0.299664911440881,0.417544947303162,4697,0.585514834205934,0.800085160740898,8022
MODERN,logistic_unweighted,0.18,892,3566,2886,678,0.200089726334679,0.568152866242038,0.295952222959522,0.447303161810291,4458,0.555721765145849,0.799910273665321,8022
MODERN,logistic_unweighted,0.19,854,3383,3069,716,0.201557705924003,0.543949044585987,0.294127776821078,0.475666460012399,4237,0.528172525554724,0.798442294075997,8022
MODERN,logistic_unweighted,0.2,820,3251,3201,750,0.201424711373127,0.522292993630573,0.290728594220883,0.496125232486051,4071,0.507479431563201,0.798575288626873,8022
MODERN,logistic_unweighted,0.21,804,3139,3313,766,0.203905655592189,0.512101910828025,0.291674224560131,0.513484190948543,3943,0.491523310895039,0.796094344407811,8022
MODERN,logistic_unweighted,0.22,784,3036,3416,786,0.205235602094241,0.499363057324841,0.290909090909091,0.529448233106014,3820,0.476190476190476,0.794764397905759,8022
MODERN,logistic_unweighted,0.23,767,2930,3522,803,0.207465512577766,0.488535031847134,0.291247389405734,0.545877247365158,3697,0.460857641485914,0.792534487422234,8022
MODERN,logistic_unweighted,0.24,740,2866,3586,830,0.205213533000555,0.471337579617834,0.285935085007728,0.555796652200868,3606,0.449513836948392,0.794786466999445,8022
MODERN,logistic_unweighted,0.25,718,2793,3659,852,0.20450014240957,0.457324840764331,0.282621531194647,0.5671109733416,3511,0.43767140363999,0.79549985759043,8022
MODERN,logistic_unweighted,0.26,699,2730,3722,871,0.203849518810149,0.445222929936306,0.279655931186237,0.576875387476751,3429,0.427449513836948,0.796150481189851,8022
MODERN,logistic_unweighted,0.27,685,2669,3783,885,0.204233750745379,0.436305732484076,0.278229082047116,0.586329820210787,3354,0.418100224382947,0.795766249254621,8022
MODERN,logistic_unweighted,0.28,665,2601,3851,905,0.203612982241274,0.423566878980892,0.275020678246485,0.596869187848729,3266,0.407130391423585,0.796387017758726,8022
MODERN,logistic_unweighted,0.29,643,2510,3942,927,0.203932762448462,0.409554140127389,0.272284564895194,0.610973341599504,3153,0.393044128646223,0.796067237551538,8022
MODERN,logistic_unweighted,0.3,621,2410,4042,949,0.204882876938304,0.395541401273885,0.269941317104977,0.626472411655301,3031,0.37783595113438,0.795117123061696,8022
MODERN,logistic_unweighted,0.31,596,2303,4149,974,0.205588133839255,0.379617834394904,0.266726336988141,0.643056416615003,2899,0.361381201695338,0.794411866160745,8022
MODERN,logistic_unweighted,0.32,570,2161,4291,1000,0.208714756499451,0.363057324840764,0.265054638456173,0.665065096094234,2731,0.340438793318374,0.791285243500549,8022
MODERN,logistic_unweighted,0.33,541,2016,4436,1029,0.211576065701995,0.344585987261146,0.26217591470802,0.687538747675139,2557,0.318748441785091,0.788423934298006,8022
MODERN,logistic_unweighted,0.34,520,1883,4569,1050,0.216396171452351,0.331210191082803,0.2617669267556,0.708152510849349,2403,0.299551234106208,0.783603828547649,8022
MODERN,logistic_unweighted,0.35,501,1766,4686,1069,0.220996912218791,0.319108280254777,0.261141516810008,0.726286422814631,2267,0.282597855896285,0.779003087781209,8022
MODERN,logistic_unweighted,0.36,482,1691,4761,1088,0.221813161527842,0.307006369426752,0.257547421854128,0.737910725356479,2173,0.270880079780603,0.778186838472158,8022
MODERN,logistic_unweighted,0.37,462,1622,4830,1108,0.22168905950096,0.294267515923567,0.252873563218391,0.748605083694978,2084,0.259785589628522,0.77831094049904,8022
MODERN,logistic_unweighted,0.38,448,1578,4874,1122,0.221125370187562,0.285350318471338,0.24916573971079,0.755424674519529,2026,0.25255547245076,0.778874629812438,8022
MODERN,logistic_unweighted,0.39,436,1534,4918,1134,0.221319796954315,0.277707006369427,0.246327683615819,0.762244265344079,1970,0.245574669658439,0.778680203045685,8022
MODERN,logistic_unweighted,0.4,426,1510,4942,1144,0.22004132231405,0.271337579617834,0.243011979463776,0.765964042157471,1936,0.241336325105959,0.77995867768595,8022
MODERN,logistic_unweighted,0.41,407,1483,4969,1163,0.215343915343915,0.259235668789809,0.235260115606936,0.770148791072536,1890,0.235602094240838,0.784656084656085,8022
MODERN,logistic_unweighted,0.42,393,1452,5000,1177,0.213008130081301,0.25031847133758,0.230161054172767,0.774953502789833,1845,0.229992520568437,0.786991869918699,8022
MODERN,logistic_unweighted,0.43,383,1411,5041,1187,0.213489409141583,0.243949044585987,0.227705112960761,0.781308121512709,1794,0.223635003739716,0.786510590858417,8022
MODERN,logistic_unweighted,0.44,369,1355,5097,1201,0.214037122969838,0.235031847133758,0.224043715846995,0.789987600743955,1724,0.214909000249314,0.785962877030162,8022
MODERN,logistic_unweighted,0.45,354,1294,5158,1216,0.214805825242718,0.225477707006369,0.220012430080796,0.799442033477991,1648,0.205435053602593,0.785194174757282,8022
MODERN,logistic_unweighted,0.46,345,1220,5232,1225,0.220447284345048,0.219745222929936,0.220095693779904,0.810911345319281,1565,0.195088506606831,0.779552715654952,8022
MODERN,logistic_unweighted,0.47,327,1124,5328,1243,0.225361819434872,0.20828025477707,0.21648460774578,0.825790452572846,1451,0.180877586636749,0.774638180565127,8022
MODERN,logistic_unweighted,0.48,309,1029,5423,1261,0.230941704035874,0.196815286624204,0.21251719394773,0.840514569125852,1338,0.166791323859387,0.769058295964126,8022
MODERN,logistic_unweighted,0.49,292,942,5510,1278,0.236628849270664,0.185987261146497,0.208273894436519,0.853998760074396,1234,0.153826975816505,0.763371150729335,8022
MODERN,logistic_unweighted,0.5,281,866,5586,1289,0.244986922406277,0.178980891719745,0.206845785793154,0.865778053316801,1147,0.142981800049863,0.755013077593723,8022
MODERN,logistic_unweighted,0.51,263,789,5663,1307,0.25,0.167515923566879,0.200610221205187,0.877712337259764,1052,0.131139366741461,0.75,8022
MODERN,logistic_unweighted,0.52,250,740,5712,1320,0.252525252525253,0.159235668789809,0.1953125,0.885306881587105,990,0.12341062079282,0.747474747474748,8022
MODERN,logistic_unweighted,0.53,240,695,5757,1330,0.25668449197861,0.152866242038217,0.191616766467066,0.892281463112213,935,0.116554475193219,0.74331550802139,8022
MODERN,logistic_unweighted,0.54,229,657,5795,1341,0.258465011286682,0.145859872611465,0.186482084690554,0.898171109733416,886,0.110446272749938,0.741534988713318,8022
MODERN,logistic_unweighted,0.55,219,624,5828,1351,0.259786476868327,0.139490445859873,0.1815167840862,0.903285802851829,843,0.105086013462977,0.740213523131673,8022
MODERN,logistic_unweighted,0.56,208,593,5859,1362,0.259675405742821,0.132484076433121,0.175453395191902,0.908090514569126,801,0.099850411368736,0.740324594257179,8022
MODERN,logistic_unweighted,0.57,196,572,5880,1374,0.255208333333333,0.12484076433121,0.167664670658683,0.911345319280843,768,0.0957367240089753,0.744791666666667,8022
MODERN,logistic_unweighted,0.58,185,551,5901,1385,0.251358695652174,0.117834394904459,0.160450997398092,0.91460012399256,736,0.0917476938419347,0.748641304347826,8022
MODERN,logistic_unweighted,0.59,172,531,5921,1398,0.244665718349929,0.109554140127389,0.151341838979322,0.91769993800372,703,0.087634006482174,0.755334281650071,8022
MODERN,logistic_unweighted,0.6,160,497,5955,1410,0.243531202435312,0.101910828025478,0.143691064211944,0.922969621822691,657,0.0818997756170531,0.756468797564688,8022
MODERN,logistic_unweighted,0.61,154,468,5984,1416,0.247588424437299,0.0980891719745223,0.140510948905109,0.927464352138872,622,0.0775367738718524,0.752411575562701,8022
MODERN,logistic_unweighted,0.62,150,430,6022,1420,0.258620689655172,0.0955414012738854,0.13953488372093,0.933353998760074,580,0.0723011717776116,0.741379310344828,8022
MODERN,logistic_unweighted,0.63,142,380,6072,1428,0.272030651340996,0.0904458598726115,0.135755258126195,0.941103533787973,522,0.0650710545998504,0.727969348659004,8022
MODERN,logistic_unweighted,0.64,133,327,6125,1437,0.289130434782609,0.0847133757961783,0.131034482758621,0.949318040917545,460,0.0573423086512092,0.710869565217391,8022
MODERN,logistic_unweighted,0.65,122,261,6191,1448,0.318537859007833,0.0777070063694267,0.124935995903738,0.959547427154371,383,0.0477437048117676,0.681462140992167,8022
MODERN,logistic_unweighted,0.66,111,209,6243,1459,0.346875,0.0707006369426752,0.117460317460317,0.967606943583385,320,0.0398903016704064,0.653125,8022
MODERN,logistic_unweighted,0.67,103,171,6281,1467,0.375912408759124,0.0656050955414013,0.111713665943601,0.973496590204588,274,0.0341560708052855,0.624087591240876,8022
MODERN,logistic_unweighted,0.68,100,142,6310,1470,0.413223140495868,0.0636942675159236,0.11037527593819,0.977991320520769,242,0.0301670406382448,0.586776859504132,8022
MODERN,logistic_unweighted,0.69,90,130,6322,1480,0.409090909090909,0.0573248407643312,0.100558659217877,0.979851208927464,220,0.0274245823984044,0.590909090909091,8022
MODERN,logistic_unweighted,0.7,78,126,6326,1492,0.382352941176471,0.0496815286624204,0.0879368658399098,0.980471171729696,204,0.0254300673148841,0.617647058823529,8022
MODERN,logistic_unweighted,0.71,72,111,6341,1498,0.39344262295082,0.045859872611465,0.0821448944666286,0.982796032238066,183,0.0228122662677636,0.60655737704918,8022
MODERN,logistic_unweighted,0.72,69,100,6352,1501,0.408284023668639,0.0439490445859873,0.0793559516963772,0.984500929944203,169,0.0210670655696834,0.591715976331361,8022
MODERN,logistic_unweighted,0.73,67,91,6361,1503,0.424050632911392,0.0426751592356688,0.0775462962962963,0.985895846249225,158,0.0196958364497632,0.575949367088608,8022
MODERN,logistic_unweighted,0.74,65,82,6370,1505,0.442176870748299,0.0414012738853503,0.075713453698311,0.987290762554247,147,0.0183246073298429,0.557823129251701,8022
MODERN,logistic_unweighted,0.75,59,78,6374,1511,0.430656934306569,0.0375796178343949,0.0691271236086702,0.987910725356479,137,0.0170780354026427,0.569343065693431,8022
MODERN,logistic_unweighted,0.76,55,71,6381,1515,0.436507936507937,0.035031847133758,0.0648584905660377,0.988995660260384,126,0.0157068062827225,0.563492063492063,8022
MODERN,logistic_unweighted,0.77,46,61,6391,1524,0.429906542056075,0.0292993630573248,0.0548598688133572,0.990545567265964,107,0.0133383196210421,0.570093457943925,8022
MODERN,logistic_unweighted,0.78,39,58,6394,1531,0.402061855670103,0.0248407643312102,0.0467906418716257,0.991010539367638,97,0.0120917476938419,0.597938144329897,8022
MODERN,logistic_unweighted,0.79,36,56,6396,1534,0.391304347826087,0.0229299363057325,0.0433212996389892,0.991320520768754,92,0.0114684617302418,0.608695652173913,8022
MODERN,logistic_unweighted,0.8,31,52,6400,1539,0.373493975903614,0.0197452229299363,0.0375075620084694,0.991940483570986,83,0.0103465469957617,0.626506024096386,8022
MODERN,logistic_unweighted,0.81,28,46,6406,1542,0.378378378378378,0.0178343949044586,0.0340632603406326,0.992870427774334,74,0.00922463226128148,0.621621621621622,8022
MODERN,logistic_unweighted,0.82,22,39,6413,1548,0.360655737704918,0.0140127388535032,0.0269773145309626,0.993955362678239,61,0.00760408875592122,0.639344262295082,8022
MODERN,logistic_unweighted,0.83,18,35,6417,1552,0.339622641509434,0.0114649681528662,0.022181146025878,0.994575325480471,53,0.00660683121416106,0.660377358490566,8022
MODERN,logistic_unweighted,0.84,16,35,6417,1554,0.313725490196078,0.0101910828025478,0.0197409006785935,0.994575325480471,51,0.00635751682872102,0.686274509803922,8022
MODERN,logistic_unweighted,0.85,14,30,6422,1556,0.318181818181818,0.0089171974522293,0.0173482032218092,0.995350278983261,44,0.00548491647968088,0.681818181818182,8022
MODERN,logistic_unweighted,0.86,12,27,6425,1558,0.307692307692308,0.00764331210191083,0.0149160969546302,0.995815251084935,39,0.00486163051608078,0.692307692307692,8022
MODERN,logistic_unweighted,0.87,8,24,6428,1562,0.25,0.00509554140127389,0.00998751560549313,0.996280223186609,32,0.00398903016704064,0.75,8022
MODERN,logistic_unweighted,0.88,7,17,6435,1563,0.291666666666667,0.00445859872611465,0.00878293601003764,0.997365158090515,24,0.00299177262528048,0.708333333333333,8022
MODERN,logistic_unweighted,0.89,6,14,6438,1564,0.3,0.00382165605095541,0.00754716981132075,0.997830130192188,20,0.0024931438544004,0.7,8022
MODERN,logistic_unweighted,0.9,2,13,6439,1568,0.133333333333333,0.00127388535031847,0.00252365930599369,0.997985120892746,15,0.0018698578908003,0.866666666666667,8022
MODERN,logistic_unweighted,0.91,2,13,6439,1568,0.133333333333333,0.00127388535031847,0.00252365930599369,0.997985120892746,15,0.0018698578908003,0.866666666666667,8022
MODERN,logistic_unweighted,0.92,2,12,6440,1568,0.142857142857143,0.00127388535031847,0.00252525252525253,0.998140111593304,14,0.00174520069808028,0.857142857142857,8022
MODERN,logistic_unweighted,0.93,2,6,6446,1568,0.25,0.00127388535031847,0.00253485424588086,0.999070055796652,8,0.00099725754176016,0.75,8022
MODERN,logistic_unweighted,0.94,2,4,6448,1568,0.333333333333333,0.00127388535031847,0.00253807106598985,0.999380037197768,6,0.00074794315632012,0.666666666666667,8022
MODERN,logistic_unweighted,0.95,2,3,6449,1568,0.4,0.00127388535031847,0.00253968253968254,0.999535027898326,5,0.0006232859636001,0.6,8022
MODERN,logistic_unweighted,0.96,2,3,6449,1568,0.4,0.00127388535031847,0.00253968253968254,0.999535027898326,5,0.0006232859636001,0.6,8022
MODERN,logistic_unweighted,0.97,2,3,6449,1568,0.4,0.00127388535031847,0.00253968253968254,0.999535027898326,5,0.0006232859636001,0.6,8022
MODERN,logistic_unweighted,0.98,2,3,6449,1568,0.4,0.00127388535031847,0.00253968253968254,0.999535027898326,5,0.0006232859636001,0.6,8022
MODERN,logistic_unweighted,0.99,2,2,6450,1568,0.5,0.00127388535031847,0.00254129606099111,0.999690018598884,4,0.00049862877088008,0.5,8022
MODERN,logistic_unweighted,1,0,0,6452,1570,,0,0,1,0,0,,8022
MODERN,logistic_balanced,0.01,1568,6426,26,2,0.19614711033275,0.998726114649682,0.327896277708072,0.00402975821450713,7994,0.996509598603839,0.80385288966725,8022
MODERN,logistic_balanced,0.02,1559,6256,196,11,0.199488163787588,0.992993630573248,0.332232285562067,0.0303781773093614,7815,0.974195961106956,0.800511836212412,8022
MODERN,logistic_balanced,0.03,1536,6125,327,34,0.200496018796502,0.978343949044586,0.332791680207995,0.0506819590824551,7661,0.954998753428073,0.799503981203498,8022
MODERN,logistic_balanced,0.04,1497,6031,421,73,0.198857598299681,0.953503184713376,0.329083315014289,0.0652510849349039,7528,0.93841934679631,0.801142401700319,8022
MODERN,logistic_balanced,0.05,1469,5958,494,101,0.197791840581661,0.935668789808917,0.326553295542959,0.0765654060756355,7427,0.925828970331588,0.802208159418338,8022
MODERN,logistic_balanced,0.06,1447,5879,573,123,0.197515697515698,0.921656050955414,0.325314748201439,0.0888096714197148,7326,0.913238593866866,0.802484302484302,8022
MODERN,logistic_balanced,0.07,1428,5810,642,142,0.197292069632495,0.909554140127389,0.32425068119891,0.0995040297582145,7238,0.902268760907504,0.802707930367505,8022
MODERN,logistic_balanced,0.08,1413,5740,712,157,0.197539493918636,0.9,0.323971110856357,0.110353378797272,7153,0.891672899526303,0.802460506081364,8022
MODERN,logistic_balanced,0.09,1400,5682,770,170,0.197684269980232,0.89171974522293,0.323624595469256,0.119342839429634,7082,0.882822238843181,0.802315730019768,8022
MODERN,logistic_balanced,0.1,1378,5602,850,192,0.197421203438395,0.877707006369427,0.32233918128655,0.131742095474272,6980,0.870107205185739,0.802578796561605,8022
MODERN,logistic_balanced,0.11,1359,5504,948,211,0.198018359318082,0.865605095541401,0.32230522945571,0.146931184128952,6863,0.855522313637497,0.801981640681918,8022
MODERN,logistic_balanced,0.12,1334,5411,1041,236,0.197776130467013,0.84968152866242,0.32086590499098,0.161345319280843,6745,0.840812764896535,0.802223869532987,8022
MODERN,logistic_balanced,0.13,1306,5297,1155,264,0.197788883840678,0.831847133757962,0.319588890248379,0.179014259144451,6603,0.823111443530292,0.802211116159322,8022
MODERN,logistic_balanced,0.14,1267,5191,1261,303,0.196190771136575,0.807006369426752,0.31564524165421,0.195443273403596,6458,0.805036150585889,0.803809228863425,8022
MODERN,logistic_balanced,0.15,1247,5089,1363,323,0.196811868686869,0.794267515923567,0.31545661522894,0.211252324860508,6336,0.789827973074046,0.803188131313131,8022
MODERN,logistic_balanced,0.16,1232,4970,1482,338,0.198645598194131,0.784713375796178,0.317035512094699,0.229696218226906,6202,0.773123909249564,0.801354401805869,8022
MODERN,logistic_balanced,0.17,1210,4824,1628,360,0.200530328140537,0.770700636942675,0.318253550762756,0.252324860508369,6034,0.7521815008726,0.799469671859463,8022
MODERN,logistic_balanced,0.18,1185,4680,1772,385,0.202046035805627,0.754777070063694,0.31876260928043,0.274643521388717,5865,0.731114435302917,0.797953964194373,8022
MODERN,logistic_balanced,0.19,1153,4526,1926,417,0.203028702236309,0.734394904458599,0.318112843150779,0.298512089274644,5679,0.707928197456993,0.796971297763691,8022
MODERN,logistic_balanced,0.2,1117,4379,2073,453,0.203238719068413,0.711464968152866,0.316161902066233,0.321295722256665,5496,0.68511593118923,0.796761280931587,8022
MODERN,logistic_balanced,0.21,1082,4199,2253,488,0.204885438363946,0.689171974522293,0.315866296890965,0.349194048357099,5281,0.658314634754425,0.795114561636054,8022
MODERN,logistic_balanced,0.22,1042,4036,2416,528,0.205198897203623,0.663694267515924,0.313477737665463,0.374457532548047,5078,0.633009224632261,0.794801102796377,8022
MODERN,logistic_balanced,0.23,1009,3874,2578,561,0.206635265205816,0.642675159235669,0.31272276460561,0.399566026038438,4883,0.608701072051857,0.793364734794184,8022
MODERN,logistic_balanced,0.24,967,3723,2729,603,0.206183368869936,0.615923566878981,0.308945686900958,0.422969621822691,4690,0.584642233856894,0.793816631130064,8022
MODERN,logistic_balanced,0.25,939,3572,2880,631,0.208157836399911,0.598089171974522,0.308830784410459,0.446373217606944,4511,0.56232859636001,0.791842163600089,8022
MODERN,logistic_balanced,0.26,916,3433,3019,654,0.210623131754426,0.58343949044586,0.309511741848285,0.467916924984501,4349,0.542134131139367,0.789376868245574,8022
MODERN,logistic_balanced,0.27,896,3312,3140,674,0.212927756653992,0.570700636942675,0.310141917618553,0.486670799752015,4208,0.524557466965844,0.787072243346008,8022
MODERN,logistic_balanced,0.28,871,3210,3242,699,0.21342808135261,0.554777070063694,0.308264024066537,0.502479851208927,4081,0.508726003490401,0.78657191864739,8022
MODERN,logistic_balanced,0.29,839,3108,3344,731,0.212566506207246,0.534394904458599,0.304150806597789,0.51828890266584,3947,0.492021939665919,0.787433493792754,8022
MODERN,logistic_balanced,0.3,820,3019,3433,750,0.213597290961188,0.522292993630573,0.303198373081901,0.532083075015499,3839,0.478558962852157,0.786402709038812,8022
MODERN,logistic_balanced,0.31,797,2945,3507,773,0.212987707108498,0.507643312101911,0.300075301204819,0.543552386856789,3742,0.466467215158315,0.787012292891502,8022
MODERN,logistic_balanced,0.32,768,2879,3573,802,0.210584041678092,0.489171974522293,0.294422081656124,0.553781773093614,3647,0.454624781849913,0.789415958321908,8022
MODERN,logistic_balanced,0.33,744,2822,3630,826,0.208637128435222,0.473885350318471,0.289719626168224,0.562616243025418,3566,0.444527549239591,0.791362871564778,8022
MODERN,logistic_balanced,0.34,723,2764,3688,847,0.207341554344709,0.460509554140127,0.285940280798893,0.571605703657781,3487,0.43467963101471,0.792658445655291,8022
MODERN,logistic_balanced,0.35,708,2688,3764,862,0.208480565371025,0.450955414012739,0.285138944824809,0.583384996900186,3396,0.423335826477188,0.791519434628975,8022
MODERN,logistic_balanced,0.36,694,2613,3839,876,0.209857877230118,0.44203821656051,0.28460118925569,0.595009299442034,3307,0.412241336325106,0.790142122769882,8022
MODERN,logistic_balanced,0.37,674,2534,3918,896,0.210099750623441,0.429299363057325,0.28212641272499,0.607253564786113,3208,0.399900274245824,0.789900249376559,8022
MODERN,logistic_balanced,0.38,659,2449,4003,911,0.212033462033462,0.419745222929936,0.281744335185977,0.62042777433354,3108,0.387434554973822,0.787966537966538,8022
MODERN,logistic_balanced,0.39,641,2347,4105,929,0.214524765729585,0.40828025477707,0.281263712154454,0.636236825790453,2988,0.37247569184742,0.785475234270415,8022
MODERN,logistic_balanced,0.4,622,2228,4224,948,0.218245614035088,0.396178343949045,0.281447963800905,0.654680719156851,2850,0.355272999252057,0.781754385964912,8022
MODERN,logistic_balanced,0.41,595,2094,4358,975,0.221271848270733,0.378980891719745,0.279408311810284,0.675449473031618,2689,0.335203191224134,0.778728151729267,8022
MODERN,logistic_balanced,0.42,567,1968,4484,1003,0.223668639053254,0.361146496815287,0.276248477466504,0.694978301301922,2535,0.316005983545251,0.776331360946746,8022
MODERN,logistic_balanced,0.43,541,1844,4608,1029,0.226834381551363,0.344585987261146,0.273577749683944,0.71419714817111,2385,0.297307404637248,0.773165618448637,8022
MODERN,logistic_balanced,0.44,510,1747,4705,1060,0.225963668586619,0.32484076433121,0.266527305983799,0.729231246125232,2257,0.281351283969085,0.774036331413381,8022
MODERN,logistic_balanced,0.45,491,1663,4789,1079,0.22794800371402,0.312738853503185,0.263694951664876,0.742250464972102,2154,0.268511593118923,0.77205199628598,8022
MODERN,logistic_balanced,0.46,477,1620,4832,1093,0.227467811158798,0.303821656050955,0.260158167439324,0.748915065096094,2097,0.261406133133882,0.772532188841202,8022
MODERN,logistic_balanced,0.47,463,1566,4886,1107,0.22819122720552,0.294904458598726,0.257293692692415,0.757284562926224,2029,0.25292944402892,0.77180877279448,8022
MODERN,logistic_balanced,0.48,452,1528,4924,1118,0.228282828282828,0.287898089171975,0.254647887323944,0.763174209547427,1980,0.246821241585639,0.771717171717172,8022
MODERN,logistic_balanced,0.49,442,1498,4954,1128,0.227835051546392,0.281528662420382,0.251851851851852,0.767823930564166,1940,0.241834953876839,0.772164948453608,8022
MODERN,logistic_balanced,0.5,430,1461,4991,1140,0.227392913802221,0.273885350318471,0.248483097370702,0.773558586484811,1891,0.235726751433558,0.772607086197779,8022
MODERN,logistic_balanced,0.51,416,1424,5028,1154,0.226086956521739,0.264968152866242,0.243988269794721,0.779293242405456,1840,0.229369234604837,0.773913043478261,8022
